volume_name,pair_id,role,kernel_normalized,kernel_raw,sha256,size_bytes,chunk,session_id
valid_694_b_2.nii.gz,p332,softer,Br40f,"['Br40f', '3']",9e5b0a425087439fe0c35e49bdabdf8873ce6a27c1d606d3dfe99228c4de2e93,110633840,chunk_14,20260815T231124Z-8e185556
valid_694_b_1.nii.gz,p332,sharper,Bl56f,"['Bl56f', '3']",213c701bcd97e96d57f3bacc51d95b138ae22df692b4a42cc3a493e6b5ef1b07,128165860,chunk_14,20260815T231124Z-8e185556
valid_706_a_2.nii.gz,p333,softer,Br40f,"['Br40f', '3']",8cbd03fbed430e22be32e2072b667080d45617ba41d78a2f771b1287fd10fa0c,136623041,chunk_14,20260815T231124Z-8e185556
valid_706_a_1.nii.gz,p333,sharper,Bl56f,"['Bl56f', '3']",f1e85d58fd7d14526c89abe989e8127ce9068a3937798bf61cd77aec32c1da41,156053408,chunk_14,20260815T231124Z-8e185556
valid_707_a_2.nii.gz,p334,softer,Br40f,"['Br40f', '3']",1c38326fe5f673207c2961548ec155a0f70f79432d3b166d5bbfdf033f285f6f,94665133,chunk_14,20260815T231124Z-8e185556
valid_707_a_1.nii.gz,p334,sharper,Bl56f,"['Bl56f', '3']",c98aa520b19301385918025fa36c1ef613a10b0bb50d5dd8169e5b9defbf98ab,109700323,chunk_14,20260815T231124Z-8e185556
valid_710_a_2.nii.gz,p335,softer,Br40f,"['Br40f', '3']",a919b601cb67cbaf8fadd67cf670a629f21b2755003a2c9f23df549b89d6fc90,115987578,chunk_14,20260815T231124Z-8e185556
valid_710_a_1.nii.gz,p335,sharper,Bl56f,"['Bl56f', '3']",d7c5d7f6f490856702c6e4146325fb7a5c872747d83a260b007e6672baa3edcd,134996458,chunk_14,20260815T231124Z-8e185556
valid_718_a_2.nii.gz,p336,softer,Br40f,"['Br40f', '3']",bf8c4d5ea046b2bde5bc8c768c7a75b084bf9f44b602acc9391ecee07ae1ac8f,136558036,chunk_14,20260815T231124Z-8e185556
valid_718_a_1.nii.gz,p336,sharper,Bl56f,"['Bl56f', '3']",0dcaf2670326f87b63c1c433fce72e2c97b678eda7397df58c8008616d314726,156580723,chunk_14,20260815T231124Z-8e185556
valid_722_b_2.nii.gz,p337,softer,Br40f,"['Br40f', '3']",e13d46dc66dd523ab1612aafd91be72f0f562e8395413a6d8cb7db644f273a53,124012472,chunk_14,20260815T231124Z-8e185556
valid_722_b_1.nii.gz,p337,sharper,Bl56f,"['Bl56f', '3']",340dc9c5e94ed56004b76cd54e225407d29ba59b056c9398480079a03ccaf421,146024204,chunk_14,20260815T231124Z-8e185556
valid_731_a_2.nii.gz,p338,softer,Br40f,"['Br40f', '3']",93314b0d4e80acf8422bffcdfa61457c447bb2eca6546c4ddd891c324f2267ed,124388542,chunk_14,20260815T231124Z-8e185556
valid_731_a_1.nii.gz,p338,sharper,Bl56f,"['Bl56f', '3']",be8356a03c0269c6f5a484ac4ab83cecfb6a9379d4614af06d3b3b73c2e47e13,143351494,chunk_14,20260815T231124Z-8e185556
valid_747_a_2.nii.gz,p339,softer,Br40f,"['Br40f', '3']",4539e6a3e9d6598042b02c7d2414593b88f9b7abfc9205c551da8e11691fa232,117404353,chunk_14,20260815T231124Z-8e185556
valid_747_a_1.nii.gz,p339,sharper,Bl56f,"['Bl56f', '3']",22714ef92d4d2cf33a87e5bb90fc824168ea8c185d9b17bbdd9b0a6d85e731ea,136566370,chunk_14,20260815T231124Z-8e185556
valid_756_a_2.nii.gz,p340,softer,Br40f,"['Br40f', '3']",980f048c52f384932fe3eff0e17d66efe1383e46aa8e642695dbea6d62f72f46,132942152,chunk_14,20260815T231124Z-8e185556
valid_756_a_1.nii.gz,p340,sharper,Bl56f,"['Bl56f', '3']",87470843f5491ce400dc069bc415dc5a0049aafd6b915b22e367f7e21233e4ee,152270044,chunk_14,20260815T231124Z-8e185556
valid_795_a_2.nii.gz,p341,softer,Br40f,"['Br40f', '3']",2563702129d513982a72883ce3ab0759a7afde1ccd524267ba24d31e82008c78,131244048,chunk_14,20260815T231124Z-8e185556
valid_795_a_1.nii.gz,p341,sharper,Bl56f,"['Bl56f', '3']",d98afbafe661c72f55e6b036acc2aa35c1a22044a498b6c47ccb66d921ed7130,150652371,chunk_14,20260815T231124Z-8e185556
valid_806_a_2.nii.gz,p342,softer,Br40f,"['Br40f', '3']",c86c3ba482eaa165a514f37739fa480ea0f1e9834945fd0edccf45eac5308bc4,114229329,chunk_14,20260815T231124Z-8e185556
valid_806_a_1.nii.gz,p342,sharper,Bl56f,"['Bl56f', '3']",0fc2d263eb4a9dd663802f3947c487eebfac99a4a128b709f881d934a86b042f,130687985,chunk_14,20260815T231124Z-8e185556
valid_824_a_2.nii.gz,p343,softer,Br40f,"['Br40f', '3']",9a69401324fbfbcacffbe2020c68ca46cc900b84c381fb183f41f315e3930c57,115039326,chunk_14,20260815T231124Z-8e185556
valid_824_a_1.nii.gz,p343,sharper,Bl56f,"['Bl56f', '3']",7ffb3ac08de4d9ede21bcab4227f1a6892032b7c92576a3612a577091d19dfd0,133265428,chunk_14,20260815T231124Z-8e185556
valid_829_b_2.nii.gz,p344,softer,Br40f,"['Br40f', '3']",f903f226c5633e4d1b3f658a7d3887dfd48d7620f08d40efc038619806f06620,124569921,chunk_14,20260815T231124Z-8e185556
valid_829_b_1.nii.gz,p344,sharper,Bl56f,"['Bl56f', '3']",eb9b6a1e91e95c38c492c69070ee112146813ccb21859ca2389c436fedcfdc9d,143142613,chunk_14,20260815T231124Z-8e185556
valid_842_a_2.nii.gz,p345,softer,Br40f,"['Br40f', '3']",8057079f8e960882f7b5da0251588fdc742a5b4139fb4e9fb54b91437cb8a5e1,110346436,chunk_14,20260815T231124Z-8e185556
valid_842_a_1.nii.gz,p345,sharper,Bl56f,"['Bl56f', '3']",cfe84aac6f6ec5ad9446c3a78afea406f709c6982028d158b8c61fbb3999b2eb,128247921,chunk_14,20260815T231124Z-8e185556
valid_848_a_2.nii.gz,p346,softer,Br40f,"['Br40f', '3']",4be111acb1e13e468da2f5e72cb501a8ee132aa7922be7de927a4b71a67d718c,109799433,chunk_14,20260815T231124Z-8e185556
valid_848_a_1.nii.gz,p346,sharper,Bl56f,"['Bl56f', '3']",6ac81ff9262447dbb0957781003e2230cc5f82e58ea92898a05e6afc1e8fe2cb,128291685,chunk_14,20260815T231124Z-8e185556
valid_84_a_2.nii.gz,p347,softer,Br40f,"['Br40f', '3']",8d35f267c8cebcf9345deaf9dd8c4636c8c1231a780f76e5514090715fb61833,104336831,chunk_14,20260815T231124Z-8e185556
valid_84_a_1.nii.gz,p347,sharper,Bl56f,"['Bl56f', '3']",35bda9c1bf88e1acfdc249cc804dd13052114da018dadf56b1167d9fe619ddc4,118480736,chunk_14,20260815T231124Z-8e185556
valid_854_a_2.nii.gz,p348,softer,Br40f,"['Br40f', '3']",0044676108f0ead496eaeb30f69ca737872a61c0e7dd450dbd1b7658b0cea9cc,109940123,chunk_14,20260815T231124Z-8e185556
valid_854_a_1.nii.gz,p348,sharper,Bl56f,"['Bl56f', '3']",ca9c14133a6ff3c37da487f22a6dc7f1658cdd782a6977d1560b98590b2a4941,126440615,chunk_14,20260815T231124Z-8e185556
valid_858_a_2.nii.gz,p349,softer,Br40f,"['Br40f', '3']",c6f6529c723a33a1d405d6889b8ffa3e4897b802b4cfe0a1ee56ebd08ad3c3cb,101324376,chunk_14,20260815T231124Z-8e185556
valid_858_a_1.nii.gz,p349,sharper,Bl56f,"['Bl56f', '3']",a1ba96858abc769dede1a37931fd725289e05187cd7ac30ac0cc178b19773f53,118914708,chunk_14,20260815T231124Z-8e185556
valid_864_a_2.nii.gz,p350,softer,Br40f,"['Br40f', '3']",74dfe2db17590002a61cce4f6b65d08aec89b9e5389ca8512a1ad62f217307c1,124695789,chunk_14,20260815T231124Z-8e185556
valid_864_a_1.nii.gz,p350,sharper,Bl56f,"['Bl56f', '3']",b03df6c4f6198976227523ea71ae2fa5abd89ac01c38110b1d225cac799a0400,146397027,chunk_14,20260815T231124Z-8e185556
valid_867_a_2.nii.gz,p351,softer,Br40f,"['Br40f', '3']",bb2592feb9d9efde6ea2c7f1445e018accfdee3a5539edd73815c190b6822e4b,110316671,chunk_15,20260815T231124Z-8e185556
valid_867_a_1.nii.gz,p351,sharper,Bl56f,"['Bl56f', '3']",0c57df296367ffb7651fafe9d668a9df9c099e43bb39896b0e0f81cd56285a55,127673151,chunk_15,20260815T231124Z-8e185556
valid_870_a_2.nii.gz,p352,softer,Br40f,"['Br40f', '3']",25eefbc37c107d61f227df42977e46f5f1e4e6ca401ec9dd9de6cb0b7298f706,139201539,chunk_15,20260815T231124Z-8e185556
valid_870_a_1.nii.gz,p352,sharper,Bl56f,"['Bl56f', '3']",659ee209f5789d6935a5fb7e9d15133e08b02d88e7d1fc2e9a24305c2d5f0d3d,161557939,chunk_15,20260815T231124Z-8e185556
valid_887_a_2.nii.gz,p353,softer,Br40f,"['Br40f', '3']",554535b2d91d992d66d17c3b982472eb8f729ce8e569d27ab26fa84da2c13172,132555270,chunk_15,20260815T231124Z-8e185556
valid_887_a_1.nii.gz,p353,sharper,Bl56f,"['Bl56f', '3']",46e57f9663c6778e35ab048d61037dc8afa62a62a55defd2a886c08201c0ac1d,152553726,chunk_15,20260815T231124Z-8e185556
valid_890_a_2.nii.gz,p354,softer,Br40f,"['Br40f', '3']",528cfbf64db2108915339b52d687d55c7dd9c53fb61dd897de709e99842266c4,127810319,chunk_15,20260815T231124Z-8e185556
valid_890_a_1.nii.gz,p354,sharper,Bl56f,"['Bl56f', '3']",9a87876c336a1b6c9e0ec3b34cf7e5def4d4c427a41648f36d35a86ed3555222,149887736,chunk_15,20260815T231124Z-8e185556
valid_900_a_2.nii.gz,p355,softer,Br40f,"['Br40f', '3']",c82d474f407a23813f8975cd0937df00ac23cc6eb7459d0b466e00077463719d,113687102,chunk_15,20260815T231124Z-8e185556
valid_900_a_1.nii.gz,p355,sharper,Bl56f,"['Bl56f', '3']",296d8eb720433c30c63a755dc4586abd027f742c02865b73fd5b197dd6d3517f,130309148,chunk_15,20260815T231124Z-8e185556
valid_90_a_2.nii.gz,p356,softer,Br40f,"['Br40f', '3']",9cb5578a9a06785ee0dc493021174762785332fc2fc3bd88eee1bb3675c1e991,104709550,chunk_15,20260815T231124Z-8e185556
valid_90_a_1.nii.gz,p356,sharper,Bl56f,"['Bl56f', '3']",00941c04e6d221fc3e5800df7baaac6af7d7cd39ac008562114874bd2468b58e,121180490,chunk_15,20260815T231124Z-8e185556
valid_90_c_2.nii.gz,p357,softer,Br40f,"['Br40f', '3']",a1cb59bc08c75c7fbbda3cd9827b3ead81c5851bd56b0b2b620211b56c81e359,111929468,chunk_15,20260815T231124Z-8e185556
valid_90_c_1.nii.gz,p357,sharper,Bl56f,"['Bl56f', '3']",6ffd46a2609a359fd51085c66769979434a81ed05d54232457db5198b3d90ab0,130275443,chunk_15,20260815T231124Z-8e185556
valid_921_a_2.nii.gz,p358,softer,Br40f,"['Br40f', '3']",fbb20cf62dde60118721212312d30b1dee86623cd4f7f9a1387d719a4b705755,100604885,chunk_15,20260815T231124Z-8e185556
valid_921_a_1.nii.gz,p358,sharper,Bl56f,"['Bl56f', '3']",e55ad487cbcc8f8b16abe83550f6d0620065cb5603d0364a08d813c552697e4f,116755068,chunk_15,20260815T231124Z-8e185556
valid_922_a_2.nii.gz,p359,softer,Br40f,"['Br40f', '3']",03a2ab0e76767639f7b9add6424cccb2af099ed2040ca9a85f4682a0ed927ee3,127661054,chunk_15,20260815T231124Z-8e185556
valid_922_a_1.nii.gz,p359,sharper,Bl56f,"['Bl56f', '3']",e05ea48aa0bd51e5e5d055444ccbe1cb8c108a066ef2f2d4c034fb32299ae929,146409492,chunk_15,20260815T231124Z-8e185556
valid_941_a_2.nii.gz,p360,softer,Br40f,"['Br40f', '3']",92b53dbaf901fa1f8cbfd41705b7276222d42e9c27ba27d59a2e89f778f2341b,117192284,chunk_15,20260815T231124Z-8e185556
valid_941_a_1.nii.gz,p360,sharper,Bl56f,"['Bl56f', '3']",a5ee370d7d78d1ccfabf17c9086d0b54e1ce6f8ab4e6455fb5086ddd244fe188,137693606,chunk_15,20260815T231124Z-8e185556
valid_949_a_2.nii.gz,p361,softer,Br40f,"['Br40f', '3']",59266bfc11abe07c24537e6b8dffcba0e72bf634d7ebf1265e434aaf6b5ef2b9,119709120,chunk_15,20260815T231124Z-8e185556
valid_949_a_1.nii.gz,p361,sharper,Bl56f,"['Bl56f', '3']",b59251028429bb8785d993dd7a27a80c58ee496e4257810ea0ef809c9c9189e2,140295808,chunk_15,20260815T231124Z-8e185556
valid_968_d_2.nii.gz,p362,softer,Br40f,"['Br40f', '3']",2d6a4c5b777afeec6aaa702915852919de9b74624be4261e4db7a54f344dc2ab,123282390,chunk_15,20260815T231124Z-8e185556
valid_968_d_1.nii.gz,p362,sharper,Bl56f,"['Bl56f', '3']",1ca19182321774dccfacaf3350bbb2a088536657608e14df642e3dfe74ffa030,143588478,chunk_15,20260815T231124Z-8e185556
valid_982_a_2.nii.gz,p363,softer,Br40f,"['Br40f', '3']",71ffc0e1332a1d1d9cd3e8326187e6ae5fbf90e966aa2aa7d8d320ac7b53fed2,126797629,chunk_15,20260815T231124Z-8e185556
valid_982_a_1.nii.gz,p363,sharper,Bl56f,"['Bl56f', '3']",6f62511427a0280b34c513eeedc20363c8d3266121ac82a0dbcec35924845774,145669994,chunk_15,20260815T231124Z-8e185556
valid_1006_b_2.nii.gz,p364,softer,Br36d,"['Br36d', '3']",3291b0d875e3045c2ad1aac6a9477dd3de0182ad442990053b10e28fbc909ab7,94713370,chunk_15,20260815T231124Z-8e185556
valid_1006_b_1.nii.gz,p364,sharper,Bl57d,"['Bl57d', '3']",dc43990362e595ffa29de8986bc932482f3a053db9870025f372286afca9d744,110437915,chunk_15,20260815T231124Z-8e185556
valid_1016_a_2.nii.gz,p365,softer,Br36d,"['Br36d', '3']",ac4088e79a7c4dcbc38b4a3c29834fa19c2a737ce7fa6a57760ab4d80e496280,108548994,chunk_15,20260815T231124Z-8e185556
valid_1016_a_1.nii.gz,p365,sharper,Bl57d,"['Bl57d', '3']",c70cd8aa3e532575c2a2fd7ef62a0db1f00d8963765e01d64c85c6313adbbb14,126021254,chunk_15,20260815T231124Z-8e185556
valid_1016_b_2.nii.gz,p366,softer,Br36d,"['Br36d', '3']",275347defe62cb3a8aec47f0523020ecd04e27c2f415fc60f074355a9f7414f0,97496516,chunk_15,20260815T231124Z-8e185556
valid_1016_b_1.nii.gz,p366,sharper,Bl57d,"['Bl57d', '3']",52ffdf9eb223c0946e2cf97b49cff058999873ef43ba6fbc82fd95338fe49356,113418342,chunk_15,20260815T231124Z-8e185556
valid_1041_b_2.nii.gz,p367,softer,Br36d,"['Br36d', '3']",03bfd3855b95278fd211377e8fe0ddf770a4138e458b0061be0310867943d393,96092231,chunk_15,20260815T231124Z-8e185556
valid_1041_b_1.nii.gz,p367,sharper,Bl57d,"['Bl57d', '3']",7e75bf2911fa24963d8e11e52daf6348b1a4878c77bbcb93a516243e8a0fe121,109038444,chunk_15,20260815T231124Z-8e185556
valid_1042_a_2.nii.gz,p368,softer,Br36d,"['Br36d', '3']",d9d35a4ec8f7258e40c406f1fde22984a9e106d0c43fd1bfdf898c078d62732a,112111637,chunk_15,20260815T231124Z-8e185556
valid_1042_a_1.nii.gz,p368,sharper,Bl57d,"['Bl57d', '3']",e4ce43abce176670c455b06ca62e77b6eedbe9863689a34d25b2407b4e649024,131491176,chunk_15,20260815T231124Z-8e185556
valid_1051_a_2.nii.gz,p369,softer,Br36d,"['Br36d', '3']",5ba0acb4af5b6a845beb28f902084ee7cf599f420b8ec1de4192a1b641746716,82573094,chunk_15,20260815T231124Z-8e185556
valid_1051_a_1.nii.gz,p369,sharper,Bl57d,"['Bl57d', '3']",444e6a6cc79588fab56f690c875121a3de8d9756c6335128deba0a1c6cd0e8c7,95200767,chunk_15,20260815T231124Z-8e185556
valid_1083_a_2.nii.gz,p370,softer,Br36d,"['Br36d', '3']",b9c46723c573c68c8caa9c1b15f9bf55380e862c95df09898066b168ca74021b,107916457,chunk_15,20260815T231124Z-8e185556
valid_1083_a_1.nii.gz,p370,sharper,Bl57d,"['Bl57d', '3']",d210b84766002681118d8e01a51f4d26c98fa2ebc541bdefaf3264b530a766a7,124697441,chunk_15,20260815T231124Z-8e185556
valid_1103_b_2.nii.gz,p371,softer,Br36d,"['Br36d', '3']",2ee0867074f4516257024a4f5b15e5342d9a88ca95f272cadb9ebf6571aef2c0,93001068,chunk_15,20260815T231124Z-8e185556
valid_1103_b_1.nii.gz,p371,sharper,Bl57d,"['Bl57d', '3']",95a9b2d3fd2d6638cecea5e4657e7c8d50e2aa549065c892138f0bbf87e8e80f,107589380,chunk_15,20260815T231124Z-8e185556
valid_1126_b_2.nii.gz,p372,softer,Br36d,"['Br36d', '3']",0ad748fa9481c2ce5934a97f96c09f377723c816bd7c9b137fd8943a52c26240,94259110,chunk_15,20260815T231124Z-8e185556
valid_1126_b_1.nii.gz,p372,sharper,Bl57d,"['Bl57d', '3']",f1f2ee98947197601890f5de4f8703eb18e4f00e11a976b71423b46b9531c009,108026107,chunk_15,20260815T231124Z-8e185556
valid_1126_c_2.nii.gz,p373,softer,Br36d,"['Br36d', '3']",26250187c8ab8ce1ea3c396fb573077640b789b20dd9431de3089552c058630f,98734706,chunk_15,20260815T231124Z-8e185556
valid_1126_c_1.nii.gz,p373,sharper,Bl57d,"['Bl57d', '3']",09b1db875492aa676ee9b680c84a16a8b25042a2a394aeb94c3b81c7ff7b1b01,113200434,chunk_15,20260815T231124Z-8e185556
valid_114_b_2.nii.gz,p374,softer,Br36d,"['Br36d', '3']",4eca216a0492f024b3ad871c5f4fedb820060c2eba4e7cb01714b1722c8eb778,96795528,chunk_15,20260815T231124Z-8e185556
valid_114_b_1.nii.gz,p374,sharper,Bl57d,"['Bl57d', '3']",70281e948b5d103e4bcf8fe4e107c8025e7031d17981337c77f9a55ae1ca3ba9,112085486,chunk_15,20260815T231124Z-8e185556
valid_117_b_2.nii.gz,p375,softer,Br36d,"['Br36d', '3']",04996e121d081fbe4386fb727ff19b6f8eea856e505d820d08f21966d024b063,96348741,chunk_15,20260815T231124Z-8e185556
valid_117_b_1.nii.gz,p375,sharper,Bl57d,"['Bl57d', '3']",0ec000e5fd61d9da9c7ee454395fbe55e2b1a74747587446f6613068c123a7e7,111805404,chunk_15,20260815T231124Z-8e185556
valid_121_a_2.nii.gz,p376,softer,Br36d,"['Br36d', '3']",9e81584196cf95ece280673231ba7398bc742439a3fc57a4a50b6da9349c6fb9,81002691,chunk_16,20260815T231124Z-8e185556
valid_121_a_1.nii.gz,p376,sharper,Bl57d,"['Bl57d', '3']",65e6b9dd6873a9f658801a2da33530036fee7838099675d59a3a7845abc7d894,93745409,chunk_16,20260815T231124Z-8e185556
valid_1220_a_2.nii.gz,p377,softer,Br36d,"['Br36d', '3']",a61759faeb31cb922238fb7a25d685686683a668106af774d31683a6b2d424cc,82436148,chunk_16,20260815T231124Z-8e185556
valid_1220_a_1.nii.gz,p377,sharper,Bl57d,"['Bl57d', '3']",5de81c48cd9962f44fe63e2375af5b470355eca644ceccb5d1c79cb84ccf7a36,94453956,chunk_16,20260815T231124Z-8e185556
valid_1257_a_2.nii.gz,p378,softer,Br36d,"['Br36d', '3']",aa0ef05986da2ecc2173940410ac1f95a3ea0d247c5a09044e0da431b42f5e61,58194042,chunk_16,20260815T231124Z-8e185556
valid_1257_a_1.nii.gz,p378,sharper,Bl57d,"['Bl57d', '3']",51ea5d3e9011d24907219ca8363550212b300fabfd5d0adcffbda5a26a57b50f,67547256,chunk_16,20260815T231124Z-8e185556
valid_1266_a_2.nii.gz,p379,softer,Br36d,"['Br36d', '3']",c07301375b25471b013fb803d9c59e19fe181e37a4902a1475009cf260dbd2e9,68586764,chunk_16,20260815T231124Z-8e185556
valid_1266_a_1.nii.gz,p379,sharper,Bl57d,"['Bl57d', '3']",d71e0f5c42b08917bfb1e54a9879605e1dc86567473630dc34981d3ca60186fb,80592676,chunk_16,20260815T231124Z-8e185556
valid_215_b_2.nii.gz,p380,softer,Br36d,"['Br36d', '3']",7dcfedee361fdd7c95fc088be5a5d19c4a550e238b502f0b829946f2b3ef997d,110301724,chunk_16,20260815T231124Z-8e185556
valid_215_b_1.nii.gz,p380,sharper,Bl57d,"['Bl57d', '3']",5806eb8a5fba33e9e8c7f52c67600a6cedd0ff9fed9bc843375e4ba04615bc8a,127408186,chunk_16,20260815T231124Z-8e185556
valid_215_c_2.nii.gz,p381,softer,Br36d,"['Br36d', '3']",fda98a258e816dd6ca25536085ca15292df8f4cf3c80016aea111148b075c46b,103305207,chunk_16,20260815T231124Z-8e185556
valid_215_c_1.nii.gz,p381,sharper,Bl57d,"['Bl57d', '3']",4cdeb4a5e8abaa0f2949a223c0de91c58e59bc0b029c06604ac4c540a738c65c,120420598,chunk_16,20260815T231124Z-8e185556
valid_21_a_2.nii.gz,p382,softer,Br36d,"['Br36d', '3']",35e3584d4df021ce301de6aeeb2c80173d396c31a69d9c227e67b770cf7724f9,99580876,chunk_16,20260815T231124Z-8e185556
valid_21_a_1.nii.gz,p382,sharper,Bl57d,"['Bl57d', '3']",e754aa9fe7eb75957b22419ba04655f24000fe630ba544d6b9ad7806843925c2,115507892,chunk_16,20260815T231124Z-8e185556
valid_244_a_2.nii.gz,p383,softer,Br36d,"['Br36d', '3']",0ffa9c03417ea3c2d81b213627a979d7086910349c688293898eeda9d382002d,78448154,chunk_16,20260815T231124Z-8e185556
valid_244_a_1.nii.gz,p383,sharper,Bl57d,"['Bl57d', '3']",967cbd43c56fa903be21424bcf53f15beec6d722b9f64cf167cb94bc32fa2aed,91187293,chunk_16,20260815T231124Z-8e185556
valid_254_a_2.nii.gz,p384,softer,Br36d,"['Br36d', '3']",7a2cd2f63a738df7f79230428637705b75a2e37b869ff9535a864e1e1c5046c0,58457860,chunk_16,20260815T231124Z-8e185556
valid_254_a_1.nii.gz,p384,sharper,Bl57d,"['Bl57d', '3']",c3d82798ec15dab5e7b546c8125e4bd598d7f1dbea896493c73181c5f506c0eb,69354448,chunk_16,20260815T231124Z-8e185556
valid_266_a_2.nii.gz,p385,softer,Br36d,"['Br36d', '3']",37b647bfc1c0fbc84412ef63e941fa590e21162d2ad719851f0d3d935bc43e03,65022897,chunk_16,20260815T231124Z-8e185556
valid_266_a_1.nii.gz,p385,sharper,Bl57d,"['Bl57d', '3']",1f055483d900375d865d1778e6c5adef897aa2201a4b532c3bd3d37c25776528,75631394,chunk_16,20260815T231124Z-8e185556
valid_276_a_2.nii.gz,p386,softer,Br36d,"['Br36d', '3']",16e2965da8e695b20a8be5d5b51b1934b7c2a15584bcaea4a235fdbe4620b5cf,94380581,chunk_16,20260815T231124Z-8e185556
valid_276_a_1.nii.gz,p386,sharper,Bl57d,"['Bl57d', '3']",e1b2076b75113c131551d46a9bf80d576c310c9d57933b2ed4d81a5331abff09,110056201,chunk_16,20260815T231124Z-8e185556
valid_2_a_2.nii.gz,p387,softer,Br36d,"['Br36d', '3']",0e67430175adb912f03afa17ae9b94af9bf159692540f7bc9eb8f50f116455b7,99584213,chunk_16,20260815T231124Z-8e185556
valid_2_a_1.nii.gz,p387,sharper,Bl57d,"['Bl57d', '3']",0deeab8b8e8923864ca25b2e869efa5d2a26e627978d23e29715a1dffb4a9b67,115910362,chunk_16,20260815T231124Z-8e185556
valid_323_a_2.nii.gz,p388,softer,Br36d,"['Br36d', '3']",b0e9c3e2f141d99ba4bf2f214d78ef069bfc963c703d6a72fed2bc41947b60dc,77577666,chunk_16,20260815T231124Z-8e185556
valid_323_a_1.nii.gz,p388,sharper,Bl57d,"['Bl57d', '3']",3256e6d456534ea15861cd3338395aae83f802fc683567e4de44a872de751903,89962805,chunk_16,20260815T231124Z-8e185556
valid_341_a_2.nii.gz,p389,softer,Br36d,"['Br36d', '3']",e7aba18699fce56ba7282aa82521e7d8778ecabd7e3ecd3e59ab3055378e93b3,93699643,chunk_16,20260815T231124Z-8e185556
valid_341_a_1.nii.gz,p389,sharper,Bl57d,"['Bl57d', '3']",668fa6c5f1ea1b631b4cb7d83ec510c51f5b7135d8d699ea70ab3a7239c11d8b,107487550,chunk_16,20260815T231124Z-8e185556
valid_360_a_2.nii.gz,p390,softer,Br36d,"['Br36d', '3']",a1dd8ef0e00eec15e7011759c76e62f51af28aa95eb1f9d0a6994366788d265b,101134095,chunk_16,20260815T231124Z-8e185556
valid_360_a_1.nii.gz,p390,sharper,Bl57d,"['Bl57d', '3']",bbc6555872db3b7c74b3bf0ce3a03cd52bf76c4a69c3384d94423a898c5cdc0b,117329966,chunk_16,20260815T231124Z-8e185556
valid_410_b_2.nii.gz,p391,softer,Br36d,"['Br36d', '3']",ae3432a3997a76b8318f2fac9d0ddb18a1f806f8b8772294057dd2c3ad72de57,92022528,chunk_16,20260815T231124Z-8e185556
valid_410_b_1.nii.gz,p391,sharper,Bl57d,"['Bl57d', '3']",d411919c063e3fa3ed6f190a5b49c03c566d8043ef7cd6713dfd144444b4f50f,108158459,chunk_16,20260815T231124Z-8e185556
valid_41_b_2.nii.gz,p392,softer,Br36d,"['Br36d', '3']",9574f0ed21c504b7d1d57942aa485021dd5ba2828ae04cdf82fba9d7cbe8ce14,73125321,chunk_16,20260815T231124Z-8e185556
valid_41_b_1.nii.gz,p392,sharper,Bl57d,"['Bl57d', '3']",e6fa19be9f3a08d9e222724f66e95d44011ba806aaf884c3ebc919ff0edcf231,84013456,chunk_16,20260815T231124Z-8e185556
valid_429_b_2.nii.gz,p393,softer,Br36d,"['Br36d', '3']",126c5131c0126dcdc09b76b3ea2ccdc3baf49ae28b58dc7fbf4f316673493560,80475661,chunk_16,20260815T231124Z-8e185556
valid_429_b_1.nii.gz,p393,sharper,Bl57d,"['Bl57d', '3']",308468e2558b243b8da7a847c37cff66b7979a7e55b0bdba2cd6f27ec0bb8ee0,92921562,chunk_16,20260815T231124Z-8e185556
valid_447_a_2.nii.gz,p394,softer,Br36d,"['Br36d', '3']",931d990fcbedcf091d28dc5a15a6edeca0b5ff2ac9cadd5fcd5f54d8265a831a,100653723,chunk_16,20260815T231124Z-8e185556
valid_447_a_1.nii.gz,p394,sharper,Bl57d,"['Bl57d', '3']",1d27c184c054de3654556c4adb93d453d3b10333bb254d4c117b778962adf93f,116573022,chunk_16,20260815T231124Z-8e185556
valid_459_a_2.nii.gz,p395,softer,Br36d,"['Br36d', '3']",9b8be08dfdfc3f9e9a407e19898695c7e5449d724c4fa9d1ade9c93ec49c6347,79237906,chunk_16,20260815T231124Z-8e185556
valid_459_a_1.nii.gz,p395,sharper,Bl57d,"['Bl57d', '3']",cd54097773313c4cea04166efda0380eda218b7e10c28ea9597cccac18069a62,93589306,chunk_16,20260815T231124Z-8e185556
valid_502_a_2.nii.gz,p396,softer,Br36d,"['Br36d', '3']",b7bff79ca97482051bfd93dc1ad220c6b5ca277611b20903382a45ad2508749e,94113304,chunk_16,20260815T231124Z-8e185556
valid_502_a_1.nii.gz,p396,sharper,Bl57d,"['Bl57d', '3']",139b017a2bbedf0e59ebb61c472372033b6f6664e1456b229b6ec032b5aca771,109568431,chunk_16,20260815T231124Z-8e185556
valid_513_a_2.nii.gz,p397,softer,Br36d,"['Br36d', '3']",865f346cc9ba6d55ece9780f2ee21efc80574b50964f4ada90df7153bb66a7dd,64145705,chunk_16,20260815T231124Z-8e185556
valid_513_a_1.nii.gz,p397,sharper,Bl57d,"['Bl57d', '3']",fa65c48a4d314db93ce74df9f455951b6b12244fa98409a5ca89e32f3b085e9e,75104858,chunk_16,20260815T231124Z-8e185556
